id,title,text,E,P,B,R,score
F2,RQ1 lstm (spci_cqr): G vs L,RQ1 lstm (spci_cqr): G vs L: A ist im Median über Länder um 2.1% des Referenz-Winklers schlechter (Panel-t[NW] = 0.40; 40% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.477).,0.10261294307504149,0.5226207061536992,0.6,0.8,0.468
F2,RQ1 lstm (dtaci_cqr): G vs L,RQ1 lstm (dtaci_cqr): G vs L: A ist im Median über Länder um 3.3% des Referenz-Winklers schlechter (Panel-t[NW] = 1.32; 30% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.608).,0.16507864363525587,0.3922127510750215,0.7,0.8,0.467
F2,RQ1 lstm (cqr_rolling): GF vs G,RQ1 lstm (cqr_rolling): GF vs G: A ist im Median über Länder um 0.0% des Referenz-Winklers besser (Panel-t[NW] = 0.03; 60% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.380).,0.002281966872146376,0.6195383171411312,0.6,0.8,0.467
F2,RQ1 xlstm (pid_local_cqr): G vs L,RQ1 xlstm (pid_local_cqr): G vs L: A ist im Median über Länder um 1.0% des Referenz-Winklers schlechter (Panel-t[NW] = 0.31; 50% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.363).,0.0495771562703921,0.6372310133164961,0.5,0.8,0.466
F3,RQ2 xlstm/L (agaci_cqr): adaptiv vs const,RQ2 xlstm/L (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 2.4% des Referenz-Winklers besser (Panel-t[NW] = -0.69; 70% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.566).,0.118758930572436,0.43414882438057567,0.7,0.8,0.466
F2,RQ1 lstm (agaci_cqr): GF vs G,RQ1 lstm (agaci_cqr): GF vs G: A ist im Median über Länder um 0.4% des Referenz-Winklers schlechter (Panel-t[NW] = -0.19; 40% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.398).,0.0188068522039329,0.601547839880674,0.6,0.8,0.466
F3,RQ2 xlstm/G (sfogd_cqr): adaptiv vs const,RQ2 xlstm/G (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 3.1% des Referenz-Winklers schlechter (Panel-t[NW] = 0.23; 50% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.475).,0.15650023824811615,0.5252630320805527,0.5,0.8,0.465
F3,RQ2 xlstm/G (pid_tan_cqr): adaptiv vs const,RQ2 xlstm/G (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 0.3% des Referenz-Winklers besser (Panel-t[NW] = 0.33; 50% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.329).,0.01403511719285959,0.670660549241993,0.5,0.8,0.465
F3,RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2 lstm/GF (spci_cqr): adaptiv vs const: A ist im Median über Länder um 0.7% des Referenz-Winklers schlechter (Panel-t[NW] = 1.20; 50% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.351).,0.033205743368388704,0.6494945355540058,0.5,0.8,0.465
F3,RQ2 lgbm/G (pid_tan_cqr): adaptiv vs const,RQ2 lgbm/G (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 1.4% des Referenz-Winklers besser (Panel-t[NW] = -0.79; 60% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.460).,0.07089076994505109,0.5401715224777426,0.6,0.8,0.463
F1,Beste CP-Methode für xlstm/GI: native,xlstm/GI: `native` erreicht validity-gated den höchsten Median-Winkler-Skill vs. RW-native (-0.042) bei mittlerer Coverage 0.846 (Ziel 0.80).,0.04226095017150089,0.5,0.5,1.0,0.463
F2,RQ1 xlstm (agaci_cqr): GF vs G,RQ1 xlstm (agaci_cqr): GF vs G: A ist im Median über Länder um 0.8% des Referenz-Winklers besser (Panel-t[NW] = -1.84; 70% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.499).,0.0404627475949841,0.5012966003993687,0.7,0.8,0.463
F3,RQ2 xlstm/G (spci_cqr): adaptiv vs const,RQ2 xlstm/G (spci_cqr): adaptiv vs const: A ist im Median über Länder um 3.6% des Referenz-Winklers besser (Panel-t[NW] = -0.61; 60% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.572).,0.1791931038658634,0.42846558830636683,0.6,0.8,0.462
F2,RQ1 lstm (mondrian_cqr): G vs L,RQ1 lstm (mondrian_cqr): G vs L: A ist im Median über Länder um 1.3% des Referenz-Winklers schlechter (Panel-t[NW] = -0.29; 50% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.391).,0.0644412331623091,0.6085257810092224,0.5,0.8,0.462
F2,RQ1 lstm (spci_cqr): G vs L,RQ1 lstm (spci_cqr): G vs L: A ist im Median über Länder um 1.7% des Referenz-Winklers besser (Panel-t[NW] = 0.54; 60% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.477).,0.0829459232905794,0.5226207061536992,0.6,0.8,0.462
F2,RQ1 xlstm (aci_cqr): G vs L,RQ1 xlstm (aci_cqr): G vs L: A ist im Median über Länder um 0.0% des Referenz-Winklers besser (Panel-t[NW] = 0.19; 50% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.330).,0.0018445075807346691,0.6701634671130611,0.5,0.8,0.462
F2,RQ1 lgbm (dtaci_cqr): G vs L,RQ1 lgbm (dtaci_cqr): G vs L: A ist im Median über Länder um 1.6% des Referenz-Winklers besser (Panel-t[NW] = -0.55; 80% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.611).,0.07819114092506353,0.38854139945563015,0.8,0.8,0.46
F2,RQ1 lstm (pid_cqr): G vs L,RQ1 lstm (pid_cqr): G vs L: A ist im Median über Länder um 3.4% des Referenz-Winklers schlechter (Panel-t[NW] = 1.33; 30% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.633).,0.168068483893911,0.36692519443777694,0.7,0.8,0.46
F2,RQ1 lgbm (mondrian_cqr): G vs L,RQ1 lgbm (mondrian_cqr): G vs L: A ist im Median über Länder um 0.3% des Referenz-Winklers besser (Panel-t[NW] = -0.29; 60% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.415).,0.012752222728371215,0.5849468324046756,0.6,0.8,0.459
F3,RQ2 lstm/G (spci_cqr): adaptiv vs const,RQ2 lstm/G (spci_cqr): adaptiv vs const: A ist im Median über Länder um 2.3% des Referenz-Winklers schlechter (Panel-t[NW] = 1.61; 30% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.593).,0.11639800364325471,0.4073800078722666,0.7,0.8,0.457
F2,RQ1 lstm (aci_cqr): GF vs G,RQ1 lstm (aci_cqr): GF vs G: A ist im Median über Länder um 0.4% des Referenz-Winklers schlechter (Panel-t[NW] = 0.44; 40% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.429).,0.01822574060575161,0.5708668341162639,0.6,0.8,0.457
F3,RQ2 lstm/L (pid_local_cqr): adaptiv vs const,RQ2 lstm/L (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 0.5% des Referenz-Winklers besser (Panel-t[NW] = -0.99; 60% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.444).,0.027193359907874796,0.5563539062624974,0.6,0.8,0.455
F2,RQ1 lstm (aci_cqr): GF vs G,RQ1 lstm (aci_cqr): GF vs G: A ist im Median über Länder um 0.3% des Referenz-Winklers besser (Panel-t[NW] = -0.46; 60% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.429).,0.012705870332805406,0.5708668341162639,0.6,0.8,0.455
F2,RQ1 xlstm (sfogd_cqr): G vs L,RQ1 xlstm (sfogd_cqr): G vs L: A ist im Median über Länder um 1.3% des Referenz-Winklers besser (Panel-t[NW] = 0.10; 60% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.487).,0.06533532595406666,0.5132582648164632,0.6,0.8,0.454
F3,RQ2 xlstm/GF (agaci_cqr): adaptiv vs const,RQ2 xlstm/GF (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 0.3% des Referenz-Winklers schlechter (Panel-t[NW] = -0.77; 50% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.370).,0.013872869802224923,0.6296376980039416,0.5,0.8,0.453
F3,RQ2 xlstm/L (sfogd_cqr): adaptiv vs const,RQ2 xlstm/L (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 3.3% des Referenz-Winklers schlechter (Panel-t[NW] = 1.73; 30% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.655).,0.16355780693653368,0.3452276990234431,0.7,0.8,0.453
F2,RQ1 lstm (aci_cqr): GF vs G,RQ1 lstm (aci_cqr): GF vs G: A ist im Median über Länder um 0.1% des Referenz-Winklers schlechter (Panel-t[NW] = -1.61; 40% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.429).,0.007006743034336997,0.5708668341162639,0.6,0.8,0.453
F3,RQ2 lstm/L (pid_cqr): adaptiv vs const,RQ2 lstm/L (pid_cqr): adaptiv vs const: A ist im Median über Länder um 1.0% des Referenz-Winklers besser (Panel-t[NW] = -0.50; 60% der Länder mit Vorteil A; 3% FDR-signifikant; Median-q = 0.482).,0.05000404484638219,0.5184539160349815,0.6,0.8,0.451
F2,RQ1 xlstm (sfogd_cqr): GF vs G,RQ1 xlstm (sfogd_cqr): GF vs G: A ist im Median über Länder um 2.1% des Referenz-Winklers besser (Panel-t[NW] = -2.76; 70% der Länder mit Vorteil A; 7% FDR-signifikant; Median-q = 0.602).,0.10570368028010099,0.39774605078593095,0.7,0.8,0.451
F5,Fehlkalibrierung: xlstm/GI/agaci_cqr,xlstm/GI/agaci_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.799 (Unterdeckung um 0.1pp).,0.007874015748031704,0.9,0.4,0.4881889763779531,0.45
F10,F10 arma vs arma_monthly (dtaci_cqr),F10 arma vs arma_monthly (dtaci_cqr): A ist im Median über Länder um 0.3% des Referenz-Winklers schlechter (Panel-t[NW] = 0.59; 50% der Länder mit Vorteil A; 0% FDR-signifikant; Median-q = 0.517).,0.014003788253794145,0.4831120459302487,0.5,1.0,0.449
F3,RQ2 xlstm/L (mondrian_cqr): adaptiv vs const,RQ2 xlstm/L (mondrian_cqr): adaptiv vs const: A ist im Median über Länder um 1.2% des Referenz-Winklers schlechter (Panel-t[NW] = 0.82; 40% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.499).,0.06138758346295384,0.501035449497322,0.6,0.8,0.449
F3,RQ2 lstm/L (sfogd_cqr): adaptiv vs const,RQ2 lstm/L (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 1.1% des Referenz-Winklers besser (Panel-t[NW] = -1.04; 70% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.563).,0.05665219852193821,0.4373046347590974,0.7,0.8,0.448
F2,RQ1 lstm (cqr_rolling): GF vs G,RQ1 lstm (cqr_rolling): GF vs G: A ist im Median über Länder um 0.1% des Referenz-Winklers schlechter (Panel-t[NW] = -0.00; 50% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.380).,0.00707870485499522,0.6195383171411312,0.5,0.8,0.448
F3,RQ2 lstm/L (dtaci_cqr): adaptiv vs const,RQ2 lstm/L (dtaci_cqr): adaptiv vs const: A ist im Median über Länder um 0.7% des Referenz-Winklers schlechter (Panel-t[NW] = 0.49; 40% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.477).,0.03367992639168493,0.5230129580623046,0.6,0.8,0.447
F2,RQ1 lstm (saocp_cqr): GF vs G,RQ1 lstm (saocp_cqr): GF vs G: A ist im Median über Länder um 0.1% des Referenz-Winklers besser (Panel-t[NW] = 0.44; 60% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.450).,0.00638830312386782,0.5496741301840491,0.6,0.8,0.447
F3,RQ2 lstm/L (cqr_rolling): adaptiv vs const,RQ2 lstm/L (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 2.0% des Referenz-Winklers schlechter (Panel-t[NW] = 1.09; 40% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.545).,0.09979983558215988,0.4551200146574732,0.6,0.8,0.446
F3,RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2 lstm/GF (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 1.2% des Referenz-Winklers schlechter (Panel-t[NW] = 1.61; 30% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.576).,0.061489771044729434,0.424344813866783,0.7,0.8,0.446
F3,RQ2 xlstm/G (decay_ocp_cqr): adaptiv vs const,RQ2 xlstm/G (decay_ocp_cqr): adaptiv vs const: A ist im Median über Länder um 0.8% des Referenz-Winklers besser (Panel-t[NW] = 0.06; 50% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.424).,0.040731115267500895,0.5761032033633375,0.5,0.8,0.445
F2,RQ1 xlstm (mondrian_cqr): G vs L,RQ1 xlstm (mondrian_cqr): G vs L: A ist im Median über Länder um 2.4% des Referenz-Winklers besser (Panel-t[NW] = -0.67; 50% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.504).,0.12014876814861673,0.4961698647190863,0.5,0.8,0.445
F3,RQ2 xlstm/L (sfogd_cqr): adaptiv vs const,RQ2 xlstm/L (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 2.7% des Referenz-Winklers schlechter (Panel-t[NW] = 1.03; 30% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.655).,0.13344448823258728,0.3452276990234431,0.7,0.8,0.444
F2,RQ1 lstm (agaci_cqr): G vs L,RQ1 lstm (agaci_cqr): G vs L: A ist im Median über Länder um 3.2% des Referenz-Winklers schlechter (Panel-t[NW] = 0.88; 30% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.678).,0.15782102466742123,0.3219404731327882,0.7,0.8,0.444
F2,RQ1 lstm (sfogd_cqr): GF vs G,RQ1 lstm (sfogd_cqr): GF vs G: A ist im Median über Länder um 0.7% des Referenz-Winklers besser (Panel-t[NW] = -1.20; 80% der Länder mit Vorteil A; 3% FDR-signifikant; Median-q = 0.619).,0.032505456465479095,0.38111952022185536,0.8,0.8,0.444
F2,RQ1 lstm (agaci_cqr): GF vs G,RQ1 lstm (agaci_cqr): GF vs G: A ist im Median über Länder um 0.1% des Referenz-Winklers besser (Panel-t[NW] = -0.60; 50% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.398).,0.006878413513643341,0.601547839880674,0.5,0.8,0.443
F2,RQ1 xlstm (pid_cqr): G vs L,RQ1 xlstm (pid_cqr): G vs L: A ist im Median über Länder um 0.4% des Referenz-Winklers besser (Panel-t[NW] = -0.50; 50% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.413).,0.01970433514642534,0.5868785774329923,0.5,0.8,0.442
F9,Seed-Fragilität: lstm/G/dtaci_cqr,Seed-Spannweite des Skills (0.043) übersteigt den Effekt — Rangaussage wird nach §F4.4 NICHT getroffen.,0.5,0.5,0.5,0.2,0.44
F1,Beste CP-Methode für xlstm_const/GF: dtaci_cqr,xlstm_const/GF: `dtaci_cqr` erreicht validity-gated den höchsten Median-Winkler-Skill vs. RW-native (0.044) bei mittlerer Coverage 0.820 (Ziel 0.80).,0.043711420820689906,0.91928883839122,0.7,0.05511811023621993,0.44
F9,Seed-Fragilität: lstm/G/aci_cqr,Seed-Spannweite des Skills (0.041) übersteigt den Effekt — Rangaussage wird nach §F4.4 NICHT getroffen.,0.5,0.5,0.5,0.2,0.44
F9,Seed-Fragilität: lstm/G/cqr_rolling,Seed-Spannweite des Skills (0.048) übersteigt den Effekt — Rangaussage wird nach §F4.4 NICHT getroffen.,0.5,0.5,0.5,0.2,0.44
F3,RQ2 xlstm/L (pid_tan_cqr): adaptiv vs const,RQ2 xlstm/L (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 1.3% des Referenz-Winklers besser (Panel-t[NW] = -1.20; 50% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.469).,0.06570787995270386,0.5311428326820891,0.5,0.8,0.439
F3,RQ2 lgbm/L (mondrian_cqr): adaptiv vs const,RQ2 lgbm/L (mondrian_cqr): adaptiv vs const: A ist im Median über Länder um 0.8% des Referenz-Winklers besser (Panel-t[NW] = -1.46; 50% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.447).,0.04097531976823471,0.5530090612063002,0.5,0.8,0.438
F3,RQ2 xlstm/L (saocp_cqr): adaptiv vs const,RQ2 xlstm/L (saocp_cqr): adaptiv vs const: A ist im Median über Länder um 1.6% des Referenz-Winklers besser (Panel-t[NW] = -0.69; 60% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.556).,0.08117015055393662,0.44421708211391864,0.6,0.8,0.438
F3,RQ2 xlstm/G (decay_ocp_cqr): adaptiv vs const,RQ2 xlstm/G (decay_ocp_cqr): adaptiv vs const: A ist im Median über Länder um 0.3% des Referenz-Winklers besser (Panel-t[NW] = 1.40; 50% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.424).,0.014879687764171114,0.5761032033633375,0.5,0.8,0.437
F3,RQ2 xlstm/GF (sfogd_cqr): adaptiv vs const,RQ2 xlstm/GF (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 1.1% des Referenz-Winklers besser (Panel-t[NW] = -1.70; 50% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.467).,0.0530106663564343,0.5325047849575357,0.5,0.8,0.436
F3,RQ2 lstm/L (agaci_cqr): adaptiv vs const,RQ2 lstm/L (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 2.1% des Referenz-Winklers schlechter (Panel-t[NW] = 1.25; 40% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.584).,0.10391566614127448,0.41588779488893024,0.6,0.8,0.436
F1,Beste CP-Methode für rw/L: aci_cqr,rw/L: `aci_cqr` erreicht validity-gated den höchsten Median-Winkler-Skill vs. RW-native (0.085) bei mittlerer Coverage 0.812 (Ziel 0.80).,0.08520442383055238,0.8973812959156352,0.7,0.0,0.435
F3,RQ2 xlstm/L (spci_cqr): adaptiv vs const,RQ2 xlstm/L (spci_cqr): adaptiv vs const: A ist im Median über Länder um 2.1% des Referenz-Winklers schlechter (Panel-t[NW] = 2.62; 10% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.791).,0.10458378175607311,0.2087298532257611,0.9,0.8,0.434
F3,RQ2 lstm/GF (mondrian_cqr): adaptiv vs const,RQ2 lstm/GF (mondrian_cqr): adaptiv vs const: A ist im Median über Länder um 1.1% des Referenz-Winklers schlechter (Panel-t[NW] = 1.08; 30% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.609).,0.0556533423721162,0.39080189815284316,0.7,0.8,0.434
F2,RQ1 lstm (saocp_cqr): GF vs G,RQ1 lstm (saocp_cqr): GF vs G: A ist im Median über Länder um 0.5% des Referenz-Winklers besser (Panel-t[NW] = -2.46; 50% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.450).,0.02701131661245161,0.5496741301840491,0.5,0.8,0.433
F2,RQ1 xlstm (pid_cqr): GF vs G,RQ1 xlstm (pid_cqr): GF vs G: A ist im Median über Länder um 1.0% des Referenz-Winklers besser (Panel-t[NW] = -1.43; 70% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.604).,0.048183353685464586,0.3964133050887244,0.7,0.8,0.433
F2,RQ1 xlstm (pid_local_cqr): GF vs G,RQ1 xlstm (pid_local_cqr): GF vs G: A ist im Median über Länder um 0.8% des Referenz-Winklers besser (Panel-t[NW] = -2.01; 60% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.531).,0.04075129066111432,0.4686231644813077,0.6,0.8,0.433
F3,RQ2 lstm/L (sfogd_cqr): adaptiv vs const,RQ2 lstm/L (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 1.4% des Referenz-Winklers schlechter (Panel-t[NW] = 0.50; 40% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.563).,0.06837557380135323,0.4373046347590974,0.6,0.8,0.432
F10,F10 arma vs arma_monthly (pid_tan_cqr),F10 arma vs arma_monthly (pid_tan_cqr): A ist im Median über Länder um 0.2% des Referenz-Winklers schlechter (Panel-t[NW] = -1.06; 40% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.640).,0.011626868211182103,0.36044273640719915,0.6,1.0,0.432
F2,RQ1 lstm (aci_cqr): G vs L,RQ1 lstm (aci_cqr): G vs L: A ist im Median über Länder um 3.6% des Referenz-Winklers schlechter (Panel-t[NW] = 1.19; 40% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.677).,0.1799376671246426,0.3230531380500108,0.6,0.8,0.431
F3,RQ2 xlstm/G (spci_cqr): adaptiv vs const,RQ2 xlstm/G (spci_cqr): adaptiv vs const: A ist im Median über Länder um 1.4% des Referenz-Winklers besser (Panel-t[NW] = -0.46; 60% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.572).,0.06886642613120408,0.42846558830636683,0.6,0.8,0.429
F3,RQ2 lstm/L (pid_local_cqr): adaptiv vs const,RQ2 lstm/L (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 0.1% des Referenz-Winklers besser (Panel-t[NW] = -0.84; 50% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.444).,0.006846312346105617,0.5563539062624974,0.5,0.8,0.429
F2,RQ1 lstm (pid_cqr): G vs L,RQ1 lstm (pid_cqr): G vs L: A ist im Median über Länder um 1.3% des Referenz-Winklers besser (Panel-t[NW] = -0.57; 70% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.633).,0.06429544351592754,0.36692519443777694,0.7,0.8,0.429
F3,RQ2 lstm/L (pid_cqr): adaptiv vs const,RQ2 lstm/L (pid_cqr): adaptiv vs const: A ist im Median über Länder um 0.8% des Referenz-Winklers besser (Panel-t[NW] = -0.57; 50% der Länder mit Vorteil A; 3% FDR-signifikant; Median-q = 0.482).,0.04138760189856746,0.5184539160349815,0.5,0.8,0.428
F1,Beste CP-Methode für lstm_const/L: aci_cqr,lstm_const/L: `aci_cqr` erreicht validity-gated den höchsten Median-Winkler-Skill vs. RW-native (0.090) bei mittlerer Coverage 0.809 (Ziel 0.80).,0.08979962986408613,0.9330122000718433,0.6,0.0,0.427
F3,RQ2 lstm/L (sfogd_cqr): adaptiv vs const,RQ2 lstm/L (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 1.0% des Referenz-Winklers schlechter (Panel-t[NW] = -0.19; 40% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.563).,0.052103854395182225,0.4373046347590974,0.6,0.8,0.427
F3,RQ2 lgbm/L (aci_cqr): adaptiv vs const,RQ2 lgbm/L (aci_cqr): adaptiv vs const: A ist im Median über Länder um 2.1% des Referenz-Winklers besser (Panel-t[NW] = -1.11; 70% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.680).,0.10384249332421096,0.3198831556516679,0.7,0.8,0.427
F3,RQ2 xlstm/GF (mondrian_cqr): adaptiv vs const,RQ2 xlstm/GF (mondrian_cqr): adaptiv vs const: A ist im Median über Länder um 0.7% des Referenz-Winklers besser (Panel-t[NW] = 0.26; 70% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.617).,0.03626081702355198,0.38283695709898824,0.7,0.8,0.426
F2,RQ1 lstm (pid_local_cqr): G vs L,RQ1 lstm (pid_local_cqr): G vs L: A ist im Median über Länder um 1.2% des Referenz-Winklers besser (Panel-t[NW] = -0.56; 70% der Länder mit Vorteil A; 7% FDR-signifikant; Median-q = 0.639).,0.057869462188506644,0.361425203920819,0.7,0.8,0.426
F3,RQ2 xlstm/G (pid_local_cqr): adaptiv vs const,RQ2 xlstm/G (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 0.5% des Referenz-Winklers besser (Panel-t[NW] = -1.48; 50% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.474).,0.026760273595185034,0.5258060715776481,0.5,0.8,0.426
F3,RQ2 xlstm/G (sfogd_cqr): adaptiv vs const,RQ2 xlstm/G (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 0.5% des Referenz-Winklers besser (Panel-t[NW] = -1.28; 50% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.475).,0.026480554103855292,0.5252630320805527,0.5,0.8,0.426
F3,RQ2 xlstm/GF (spci_cqr): adaptiv vs const,RQ2 xlstm/GF (spci_cqr): adaptiv vs const: A ist im Median über Länder um 0.2% des Referenz-Winklers besser (Panel-t[NW] = -0.27; 60% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.525).,0.009434998021444378,0.4749511238762347,0.6,0.8,0.425
F5,Fehlkalibrierung: xlstm/GI/aci_cqr,xlstm/GI/aci_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.798 (Unterdeckung um 0.2pp).,0.023622047244095112,0.9,0.5,0.23228346456692917,0.424
F3,RQ2 lgbm/G (sfogd_cqr): adaptiv vs const,RQ2 lgbm/G (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 0.3% des Referenz-Winklers besser (Panel-t[NW] = -0.03; 50% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.468).,0.014394163352313805,0.5318243006700986,0.5,0.8,0.424
F2,RQ1 lstm (cqr_rolling): G vs L,RQ1 lstm (cqr_rolling): G vs L: A ist im Median über Länder um 1.3% des Referenz-Winklers schlechter (Panel-t[NW] = 0.13; 40% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.586).,0.06639178567306926,0.4138690252283469,0.6,0.8,0.424
F3,RQ2 lgbm/G (pid_cqr): adaptiv vs const,RQ2 lgbm/G (pid_cqr): adaptiv vs const: A ist im Median über Länder um 0.9% des Referenz-Winklers besser (Panel-t[NW] = -0.19; 60% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.570).,0.04501732780180444,0.43046764493134126,0.6,0.8,0.423
F10,F10 arma vs arma_monthly (agaci_cqr),F10 arma vs arma_monthly (agaci_cqr): A ist im Median über Länder um 0.0% des Referenz-Winklers schlechter (Panel-t[NW] = 0.31; 50% der Länder mit Vorteil A; 0% FDR-signifikant; Median-q = 0.594).,0.0023161948779144856,0.40563444124743175,0.5,1.0,0.422
F2,RQ1 xlstm (pid_local_cqr): GF vs G,RQ1 xlstm (pid_local_cqr): GF vs G: A ist im Median über Länder um 0.1% des Referenz-Winklers schlechter (Panel-t[NW] = -1.82; 40% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.531).,0.004281763555703568,0.4686231644813077,0.6,0.8,0.422
F3,RQ2 lgbm/G (cqr_rolling): adaptiv vs const,RQ2 lgbm/G (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 0.9% des Referenz-Winklers besser (Panel-t[NW] = -0.68; 60% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.572).,0.04541762519425617,0.42801761493820156,0.6,0.8,0.422
F2,RQ1 lgbm (cqr_rolling): G vs L,RQ1 lgbm (cqr_rolling): G vs L: A ist im Median über Länder um 1.5% des Referenz-Winklers besser (Panel-t[NW] = -0.44; 80% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.736).,0.07298875951616055,0.26390249362235085,0.8,0.8,0.421
F3,RQ2 xlstm/GF (pid_tan_cqr): adaptiv vs const,RQ2 xlstm/GF (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 0.1% des Referenz-Winklers besser (Panel-t[NW] = 0.52; 50% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.476).,0.004672548520145477,0.5237472239172738,0.5,0.8,0.419
